task_id,task_name,assignee,status,priority,project,actual_duration,is_delayed,bottleneck_type,reassignment_count,comments,start_date,end_date,task_name_length,comment_length,has_comment,has_bottleneck,reassignment_flag,priority_ordinal,date_range,assignee_encoded,project_encoded,status_encoded,assignee_avg_duration,assignee_std_duration,assignee_task_count,assignee_median_duration,assignee_delay_rate,project_avg_duration,project_task_count,project_delay_rate
TASK-0171,Deploy Incubate Distributed Experiences,Anjali,Done,Low,Website Revamp,8.0,0,,0,Each southern image law read citizen indeed less future.,2025-11-08,2025-11-16,39,56,1,1,0,1,8,1,3,1,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.595833333333333,240,0.35833333333333334
TASK-0172,Fix Orchestrate Turn-Key Vortals,John,In_Progress,Medium,Website Revamp,7.0,0,,0,Wish candidate have no five letter environment easy.,2025-12-17,2025-12-24,32,52,1,1,0,2,7,3,3,2,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0173,Design Transform Scalable Technologies,Ahmed,In_Review,Medium,Website Revamp,7.0,0,,0,Industry while total spend value return couple city you level these.,2025-11-16,2025-11-23,38,68,1,1,0,2,7,0,3,3,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.595833333333333,240,0.35833333333333334
TASK-0174,Fix Synthesize Vertical Infrastructures,Ahmed,In_Review,Medium,Internal Ops,10.0,0,,0,,2025-11-16,2025-11-26,39,0,0,1,0,2,10,0,1,3,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.567099567099567,231,0.2987012987012987
TASK-0175,Review Deliver Ubiquitous Action-Items,Mei,Done,High,Internal Ops,10.0,0,,0,Good anything manager think pressure like Mr suggest issue think.,2025-10-27,2025-11-06,38,65,1,1,0,3,10,5,1,1,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.567099567099567,231,0.2987012987012987
TASK-0176,Write Drive Bricks-And-Clicks Interfaces,Lina,In_Progress,Medium,Website Revamp,10.0,0,,0,Hundred now crime network available.,2025-11-11,2025-11-21,40,36,1,1,0,2,10,4,3,2,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.595833333333333,240,0.35833333333333334
TASK-0177,Deploy Deliver Customized Schemas,John,In_Progress,Medium,Website Revamp,6.0,1,Start_Delay,0,Quite budget window hour some fund voice sense current meeting matter.,2025-11-07,2025-11-13,33,70,1,1,0,2,6,3,3,2,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0178,Write Integrate Robust Channels,Mei,Done,Low,App Launch,12.0,1,"Duration_Anomaly, Start_Delay",0,Sound mind chance throw cause use five hotel.,2025-12-19,2025-12-31,31,45,1,1,0,1,12,5,0,1,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,7.154150197628459,253,0.32806324110671936
TASK-0179,Update Re-Intermediate Seamless Applications,John,Done,High,App Launch,4.0,0,,0,Stock mother remember feel staff happy purpose woman on.,2025-11-10,2025-11-14,44,56,1,1,0,3,4,3,0,1,6.4296875,2.713871029464541,128,6.0,0.3828125,7.154150197628459,253,0.32806324110671936
TASK-0180,Build Generate Proactive Metrics,Ahmed,Done,Low,Marketing Campaign,7.0,0,,0,Whose situation simply officer return on color.,2025-11-25,2025-12-02,32,47,1,1,0,1,7,0,2,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.537117903930131,229,0.39737991266375544
TASK-0181,Write Whiteboard Enterprise Eyeballs,Anjali,To_Do,Medium,Marketing Campaign,7.0,0,,0,All way body affect finish charge real.,2025-12-26,2026-01-02,36,39,1,1,0,2,7,1,2,4,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.537117903930131,229,0.39737991266375544
TASK-0182,Build Deploy Collaborative Markets,Sara,In_Review,Medium,Website Revamp,6.0,0,,0,Million night your long heavy what.,2025-12-17,2025-12-23,34,35,1,1,0,2,6,7,3,3,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.595833333333333,240,0.35833333333333334
TASK-0183,Deploy Target Cross-Platform Users,Anjali,In_Review,High,Internal Ops,6.0,0,,0,Particular court east newspaper different win father.,2025-11-13,2025-11-19,34,53,1,1,0,3,6,1,1,3,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.567099567099567,231,0.2987012987012987
TASK-0184,Review Envisioneer Best-Of-Breed Models,Anjali,To_Do,Low,Internal Ops,2.0,0,,0,Give value somebody event business quality here woman stand.,2025-11-07,2025-11-09,39,60,1,1,0,1,2,1,1,4,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.567099567099567,231,0.2987012987012987
TASK-0185,Update Revolutionize B2B Technologies,Anjali,Done,Medium,App Launch,3.0,1,Start_Delay,0,Western bad under pretty section degree still.,2025-10-15,2025-10-18,37,46,1,1,0,2,3,1,0,1,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,7.154150197628459,253,0.32806324110671936
TASK-0186,Review Empower Real-Time Channels,Sara,To_Do,Medium,Internal Ops,3.0,0,,0,Scientist dream anything toward difficult do beyond form line race case.,2025-10-20,2025-10-23,33,72,1,1,0,2,3,7,1,4,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.567099567099567,231,0.2987012987012987
TASK-0187,Fix Engage Granular E-Markets,Ahmed,Done,Medium,Website Revamp,10.0,0,,0,Local current white fly position traditional become off movement.,2025-12-10,2025-12-20,29,65,1,1,0,2,10,0,3,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.595833333333333,240,0.35833333333333334
TASK-0188,Test Drive Robust Roi,Mei,In_Progress,Low,Marketing Campaign,6.0,0,,0,Value already structure small control see.,2025-11-19,2025-11-25,21,42,1,1,0,1,6,5,2,2,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.537117903930131,229,0.39737991266375544
TASK-0189,Build Cultivate Distributed Paradigms,Lina,In_Progress,Medium,App Launch,9.0,1,Start_Delay,0,Nothing blue work expect writer myself management.,2025-10-11,2025-10-20,37,50,1,1,0,2,9,4,0,2,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,7.154150197628459,253,0.32806324110671936
TASK-0190,Fix Enable Plug-And-Play Niches,Mei,To_Do,Medium,Website Revamp,9.0,0,,0,Former room possible responsibility add.,2025-10-26,2025-11-04,31,40,1,1,0,2,9,5,3,4,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.595833333333333,240,0.35833333333333334
TASK-0191,Update Facilitate Distributed Networks,Carlos,Blocked,High,Marketing Campaign,6.0,1,"Blocked, Start_Delay",0,Compare task today still middle beautiful.,2025-12-15,2025-12-21,38,42,1,1,0,3,6,2,2,0,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.537117903930131,229,0.39737991266375544
TASK-0192,Design Repurpose Mission-Critical Roi,Sara,Done,Medium,Website Revamp,12.0,1,Duration_Anomaly,0,Food easy end dog send west few reveal activity.,2025-10-20,2025-11-01,37,48,1,1,0,2,12,7,3,1,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.595833333333333,240,0.35833333333333334
TASK-0193,Test Visualize Bricks-And-Clicks Action-Items,Lina,To_Do,Low,App Launch,8.0,0,,0,Let civil rather type thousand show.,2025-10-13,2025-10-21,45,36,1,1,0,1,8,4,0,4,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,7.154150197628459,253,0.32806324110671936
TASK-0194,Update Scale 24/7 Functionalities,Carlos,In_Progress,Medium,Internal Ops,16.0,1,Duration_Anomaly,0,,2025-11-05,2025-11-21,33,0,0,1,0,2,16,2,1,2,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.567099567099567,231,0.2987012987012987
TASK-0195,Update Disintermediate Magnetic E-Services,Omar,In_Progress,Medium,App Launch,8.0,1,Start_Delay,0,Check security paper indeed near likely Mr professional despite.,2025-10-23,2025-10-31,42,64,1,1,0,2,8,6,0,2,6.75,2.9161510605375054,128,6.0,0.3671875,7.154150197628459,253,0.32806324110671936
TASK-0196,Test Incentivize Strategic Deliverables,Lina,To_Do,High,App Launch,9.0,1,Start_Delay,0,Region back nor article natural measure of change foreign minute.,2025-11-23,2025-12-02,39,65,1,1,0,3,9,4,0,4,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,7.154150197628459,253,0.32806324110671936
TASK-0197,Build Embrace Best-Of-Breed Applications,Ahmed,Done,Medium,Website Revamp,7.0,1,Start_Delay,0,Together knowledge argue car indeed.,2025-11-27,2025-12-04,40,36,1,1,0,2,7,0,3,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.595833333333333,240,0.35833333333333334
TASK-0198,Deploy Maximize Leading-Edge Schemas,Mei,Done,Low,Internal Ops,4.0,0,,0,,2025-11-21,2025-11-25,36,0,0,1,0,1,4,5,1,1,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.567099567099567,231,0.2987012987012987
TASK-0199,Review Innovate Extensible Web-Readiness,Lina,Blocked,Medium,Website Revamp,5.0,1,Blocked,0,Staff second official and general as yes.,2025-11-15,2025-11-20,40,41,1,1,0,2,5,4,3,0,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.595833333333333,240,0.35833333333333334
TASK-0200,Review Re-Contextualize Innovative Info-Mediaries,Anjali,To_Do,High,Marketing Campaign,5.0,0,,0,Important shoulder she within position inside year.,2025-10-13,2025-10-18,49,51,1,1,0,3,5,1,2,4,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.537117903930131,229,0.39737991266375544
TASK-0201,Update Synergize Customized Architectures,Omar,To_Do,Medium,App Launch,12.0,1,"Duration_Anomaly, Start_Delay",0,Radio product much president girl.,2025-11-16,2025-11-28,41,34,1,1,0,2,12,6,0,4,6.75,2.9161510605375054,128,6.0,0.3671875,7.154150197628459,253,0.32806324110671936
TASK-0202,Fix Reinvent Impactful Deliverables,Sara,In_Progress,High,App Launch,12.0,1,"Duration_Anomaly, Start_Delay",0,Strong series without leg rest interest here.,2025-10-23,2025-11-04,35,45,1,1,0,3,12,7,0,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,7.154150197628459,253,0.32806324110671936
TASK-0203,Update Enhance Interactive Bandwidth,Anjali,Done,Medium,App Launch,5.0,0,,0,Every visit right both special information.,2025-11-09,2025-11-14,36,43,1,1,0,2,5,1,0,1,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,7.154150197628459,253,0.32806324110671936
TASK-0204,Write Revolutionize Vertical Action-Items,Anjali,Done,Medium,App Launch,7.0,0,,0,Beyond almost our reflect any.,2025-10-30,2025-11-06,41,30,1,1,0,2,7,1,0,1,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,7.154150197628459,253,0.32806324110671936
TASK-0205,Build Extend Revolutionary Interfaces,Lina,In_Progress,Medium,App Launch,6.0,0,,0,,2025-11-20,2025-11-26,37,0,0,1,0,2,6,4,0,2,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,7.154150197628459,253,0.32806324110671936
TASK-0206,Design Enhance Killer Markets,Anjali,Blocked,High,Internal Ops,8.0,1,Blocked,0,Year doctor trouble office officer significant stand down then.,2025-10-22,2025-10-30,29,63,1,1,0,3,8,1,1,0,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.567099567099567,231,0.2987012987012987
TASK-0207,Review Repurpose Magnetic E-Markets,Anjali,Done,Medium,Marketing Campaign,7.0,0,,0,Article we they treatment personal interview many.,2025-11-05,2025-11-12,35,50,1,1,0,2,7,1,2,1,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.537117903930131,229,0.39737991266375544
TASK-0208,Review Seize Enterprise Deliverables,Ahmed,To_Do,Low,App Launch,13.0,1,Duration_Anomaly,0,Impact feel contain Mrs drive different tax certain leg.,2025-11-08,2025-11-21,36,56,1,1,0,1,13,0,0,4,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,7.154150197628459,253,0.32806324110671936
TASK-0209,Test Streamline Transparent E-Markets,Omar,Done,Medium,Internal Ops,6.0,0,,0,Care drug data position two suggest begin right couple environmental.,2025-12-03,2025-12-09,37,69,1,1,0,2,6,6,1,1,6.75,2.9161510605375054,128,6.0,0.3671875,6.567099567099567,231,0.2987012987012987
TASK-0210,Deploy Innovate Revolutionary Partnerships,Sara,In_Progress,Low,App Launch,7.0,0,,0,Right next look thank four whatever address view while bring.,2025-10-28,2025-11-04,42,61,1,1,0,1,7,7,0,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,7.154150197628459,253,0.32806324110671936
TASK-0211,Deploy Engineer Compelling Action-Items,Lina,Done,Low,Internal Ops,4.0,0,,0,Region however dream focus executive letter possible final growth third.,2025-12-16,2025-12-20,39,72,1,1,0,1,4,4,1,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.567099567099567,231,0.2987012987012987
TASK-0212,Review Target Mission-Critical Info-Mediaries,Ahmed,In_Review,Low,Marketing Campaign,6.0,0,,0,Trial have including none determine certainly end various.,2025-12-19,2025-12-25,45,58,1,1,0,1,6,0,2,3,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.537117903930131,229,0.39737991266375544
TASK-0213,Update Benchmark Next-Generation Technologies,Lina,In_Progress,High,Marketing Campaign,5.0,0,,0,Form here street material pressure range.,2025-10-22,2025-10-27,45,41,1,1,0,3,5,4,2,2,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0214,Build Morph Holistic Experiences,Sara,Blocked,Medium,Website Revamp,9.0,1,Blocked,0,Leave run goal cause national contain threat wrong whatever.,2025-12-18,2025-12-27,32,60,1,1,0,2,9,7,3,0,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.595833333333333,240,0.35833333333333334
TASK-0215,Review Mesh Robust Partnerships,Sara,In_Progress,Low,Marketing Campaign,6.0,0,,0,Share include successful discuss religious.,2025-12-27,2026-01-02,31,43,1,1,0,1,6,7,2,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.537117903930131,229,0.39737991266375544
TASK-0216,Review Implement Killer Mindshare,Lina,Done,Medium,App Launch,7.0,0,,0,,2025-11-22,2025-11-29,33,0,0,1,0,2,7,4,0,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,7.154150197628459,253,0.32806324110671936
TASK-0217,Design Disintermediate Leading-Edge E-Business,Lina,Done,Medium,Marketing Campaign,9.0,0,,0,Tree process administration mother in admit reveal movie expert maybe recently.,2025-12-10,2025-12-19,46,79,1,1,0,2,9,4,2,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0219,Design Enhance Seamless Methodologies,Ahmed,Done,Medium,Marketing Campaign,3.0,0,,0,,2025-10-17,2025-10-20,37,0,0,1,0,2,3,0,2,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.537117903930131,229,0.39737991266375544
TASK-0220,Test Visualize Robust Infrastructures,Ahmed,In_Progress,Medium,Internal Ops,3.0,0,,0,Help live PM reflect bar suddenly population former.,2025-11-16,2025-11-19,37,52,1,1,0,2,3,0,1,2,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.567099567099567,231,0.2987012987012987
TASK-0221,Test Iterate Mission-Critical Deliverables,Carlos,In_Progress,Low,Website Revamp,9.0,0,,0,Deep test thought little another avoid understand.,2025-10-12,2025-10-21,42,50,1,1,0,1,9,2,3,2,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.595833333333333,240,0.35833333333333334
TASK-0222,Deploy Productize Robust Roi,Sara,In_Progress,Medium,Marketing Campaign,3.0,1,Start_Delay,0,,2025-11-10,2025-11-13,28,0,0,1,0,2,3,7,2,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.537117903930131,229,0.39737991266375544
TASK-0223,Build Utilize Best-Of-Breed Applications,Omar,Done,Low,App Launch,7.0,0,,0,Up federal nor note support quality music himself.,2025-10-23,2025-10-30,40,50,1,1,0,1,7,6,0,1,6.75,2.9161510605375054,128,6.0,0.3671875,7.154150197628459,253,0.32806324110671936
TASK-0224,Build Extend Global Infrastructures,John,In_Progress,Medium,Marketing Campaign,6.0,0,,0,Approach join stuff future shoulder western however similar.,2025-11-27,2025-12-03,35,60,1,1,0,2,6,3,2,2,6.4296875,2.713871029464541,128,6.0,0.3828125,6.537117903930131,229,0.39737991266375544
TASK-0225,Deploy Utilize Real-Time Systems,Mei,In_Progress,Medium,App Launch,6.0,0,,0,Green wait it quickly produce beat peace.,2025-11-26,2025-12-02,32,41,1,1,0,2,6,5,0,2,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,7.154150197628459,253,0.32806324110671936
TASK-0226,Review Exploit Interactive Partnerships,Omar,Blocked,Medium,Website Revamp,7.0,1,"Blocked, Start_Delay",0,Child Republican plant science first blood accept.,2025-10-18,2025-10-25,39,50,1,1,0,2,7,6,3,0,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0227,Update Monetize Visionary Relationships,John,Done,Medium,Website Revamp,3.0,1,Start_Delay,0,,2025-12-23,2025-12-26,39,0,0,1,0,2,3,3,3,1,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0228,Build Empower Sticky Channels,John,Done,High,App Launch,6.0,0,,0,Issue news mention billion bed never.,2025-10-15,2025-10-21,29,37,1,1,0,3,6,3,0,1,6.4296875,2.713871029464541,128,6.0,0.3828125,7.154150197628459,253,0.32806324110671936
TASK-0229,Design Expedite World-Class Architectures,Mei,In_Review,Medium,App Launch,8.0,0,,0,Including single right nice yeah drug minute.,2025-10-11,2025-10-19,41,45,1,1,0,2,8,5,0,3,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,7.154150197628459,253,0.32806324110671936
TASK-0230,Deploy Innovate Enterprise Communities,Mei,Blocked,High,Marketing Campaign,5.0,1,Blocked,0,,2025-10-20,2025-10-25,38,0,0,1,0,3,5,5,2,0,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.537117903930131,229,0.39737991266375544
TASK-0231,Write Empower Seamless Niches,John,In_Progress,Low,Marketing Campaign,7.0,1,Start_Delay,0,As itself inside machine baby edge.,2025-11-27,2025-12-04,29,35,1,1,0,1,7,3,2,2,6.4296875,2.713871029464541,128,6.0,0.3828125,6.537117903930131,229,0.39737991266375544
TASK-0232,Review Incentivize Rich Metrics,Mei,Done,Low,App Launch,5.0,1,Start_Delay,0,,2025-12-09,2025-12-14,31,0,0,1,0,1,5,5,0,1,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,7.154150197628459,253,0.32806324110671936
TASK-0233,Write Aggregate Ubiquitous Platforms,Anjali,Done,Low,Website Revamp,3.0,1,Start_Delay,0,According how success here television key issue.,2025-10-24,2025-10-27,36,48,1,1,0,1,3,1,3,1,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.595833333333333,240,0.35833333333333334
TASK-0234,Write Transition Global Content,Anjali,In_Progress,High,Internal Ops,10.0,0,,0,Water cut fire who why fact reason make office drug.,2025-11-08,2025-11-18,31,52,1,1,0,3,10,1,1,2,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.567099567099567,231,0.2987012987012987
TASK-0235,Design Synergize Efficient Interfaces,Lina,In_Review,Medium,Marketing Campaign,9.0,0,,0,Usually customer young conference should.,2025-11-14,2025-11-23,37,41,1,1,0,2,9,4,2,3,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0236,Review Utilize Plug-And-Play E-Tailers,Ahmed,Done,Medium,App Launch,7.0,0,,0,,2025-11-21,2025-11-28,38,0,0,1,0,2,7,0,0,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,7.154150197628459,253,0.32806324110671936
TASK-0237,Build Exploit Distributed Partnerships,Mei,In_Review,Medium,Marketing Campaign,8.0,1,Start_Delay,0,Pull cause field education child institution help last.,2025-12-29,2026-01-06,38,55,1,1,0,2,8,5,2,3,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.537117903930131,229,0.39737991266375544
TASK-0238,Write Expedite Compelling Applications,Carlos,Done,Low,App Launch,6.0,0,,0,Media turn reality myself so growth time Mr point be.,2025-11-16,2025-11-22,38,53,1,1,0,1,6,2,0,1,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,7.154150197628459,253,0.32806324110671936
TASK-0239,Review Revolutionize Interactive Web Services,Mei,To_Do,High,Marketing Campaign,11.0,0,,0,,2025-12-10,2025-12-21,45,0,0,1,0,3,11,5,2,4,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.537117903930131,229,0.39737991266375544
TASK-0241,Design Generate User-Centric Platforms,Carlos,In_Review,Medium,App Launch,5.0,1,Start_Delay,0,,2025-10-12,2025-10-17,38,0,0,1,0,2,5,2,0,3,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,7.154150197628459,253,0.32806324110671936
TASK-0242,Build Transform Back-End E-Services,Omar,Done,Medium,Marketing Campaign,15.0,1,Duration_Anomaly,0,Newspaper reach determine hear leg quickly real character young lot.,2025-11-28,2025-12-13,35,68,1,1,0,2,15,6,2,1,6.75,2.9161510605375054,128,6.0,0.3671875,6.537117903930131,229,0.39737991266375544
TASK-0243,Design Envisioneer Next-Generation Infrastructures,Lina,To_Do,Low,Marketing Campaign,9.0,0,,0,Give gas six miss give best.,2025-10-19,2025-10-28,50,28,1,1,0,1,9,4,2,4,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0244,Write Drive Customized Vortals,John,Done,Medium,Internal Ops,5.0,0,,0,And represent against gas body son upon.,2025-10-15,2025-10-20,30,40,1,1,0,2,5,3,1,1,6.4296875,2.713871029464541,128,6.0,0.3828125,6.567099567099567,231,0.2987012987012987
TASK-0245,Review Extend Interactive Deliverables,Mei,In_Progress,Medium,Website Revamp,6.0,0,,0,Civil nice when discussion if continue policy it ahead pass.,2025-10-26,2025-11-01,38,60,1,1,0,2,6,5,3,2,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.595833333333333,240,0.35833333333333334
TASK-0246,Test Aggregate Customized Applications,Lina,Done,Low,Website Revamp,10.0,0,,0,Above Democrat everything region somebody officer son Mr.,2025-11-19,2025-11-29,38,57,1,1,0,1,10,4,3,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.595833333333333,240,0.35833333333333334
TASK-0247,Review Disintermediate World-Class Solutions,Mei,Blocked,Medium,App Launch,10.0,1,Blocked,0,Energy television month police others.,2025-11-23,2025-12-03,44,38,1,1,0,2,10,5,0,0,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,7.154150197628459,253,0.32806324110671936
TASK-0248,Update Re-Intermediate Impactful Applications,Sara,In_Progress,Medium,Marketing Campaign,12.0,1,Duration_Anomaly,0,,2025-10-21,2025-11-02,45,0,0,1,0,2,12,7,2,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.537117903930131,229,0.39737991266375544
TASK-0249,Fix Seize Synergistic Bandwidth,Ahmed,Done,Medium,Marketing Campaign,7.0,1,Start_Delay,0,Sport relationship father pass be care.,2025-12-09,2025-12-16,31,39,1,1,0,2,7,0,2,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.537117903930131,229,0.39737991266375544
TASK-0250,Deploy Embrace Web-Enabled Content,Anjali,Done,Low,Internal Ops,7.0,0,,0,Health center home others offer institution.,2025-10-18,2025-10-25,34,44,1,1,0,1,7,1,1,1,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.567099567099567,231,0.2987012987012987
TASK-0252,Test Engage Rich E-Markets,Anjali,In_Progress,Medium,Internal Ops,3.0,0,,0,Indeed style major bar air set factor ever Mrs.,2025-12-13,2025-12-16,26,47,1,1,0,2,3,1,1,2,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.567099567099567,231,0.2987012987012987
TASK-0253,Deploy Leverage Ubiquitous Networks,Omar,Blocked,Medium,Website Revamp,6.0,1,"Blocked, Start_Delay",0,Near both box simple statement happen state among rest.,2025-12-22,2025-12-28,35,55,1,1,0,2,6,6,3,0,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0254,Update Incubate Killer E-Commerce,Lina,In_Progress,High,Marketing Campaign,6.0,1,Start_Delay,0,Fear yourself last give stage keep yes.,2025-10-20,2025-10-26,33,39,1,1,0,3,6,4,2,2,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0255,Deploy Revolutionize Web-Enabled E-Tailers,Sara,In_Progress,Low,Internal Ops,6.0,0,,0,,2025-12-26,2026-01-01,42,0,0,1,0,1,6,7,1,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.567099567099567,231,0.2987012987012987
TASK-0256,Update Extend Cross-Media E-Business,Sara,In_Progress,Medium,Marketing Campaign,4.0,0,,0,,2025-12-07,2025-12-11,36,0,0,1,0,2,4,7,2,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.537117903930131,229,0.39737991266375544
TASK-0257,Fix Brand Frictionless E-Business,Sara,In_Progress,Low,Marketing Campaign,12.0,1,Duration_Anomaly,0,Spend south now mother others collection.,2025-10-23,2025-11-04,33,41,1,1,0,1,12,7,2,2,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.537117903930131,229,0.39737991266375544
TASK-0258,Build Unleash Distributed Technologies,Mei,In_Review,Low,Marketing Campaign,2.0,0,,0,Weight method too spring career seek in.,2025-12-04,2025-12-06,38,40,1,1,0,1,2,5,2,3,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.537117903930131,229,0.39737991266375544
TASK-0259,Write Streamline Efficient Experiences,Omar,Done,Low,App Launch,5.0,0,,0,Economic represent stock seven put majority.,2025-10-19,2025-10-24,38,44,1,1,0,1,5,6,0,1,6.75,2.9161510605375054,128,6.0,0.3671875,7.154150197628459,253,0.32806324110671936
TASK-0260,Deploy Maximize Real-Time Functionalities,Carlos,To_Do,Low,App Launch,6.0,0,,0,Later plant they behavior middle everything view hard.,2025-11-18,2025-11-24,41,54,1,1,0,1,6,2,0,4,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,7.154150197628459,253,0.32806324110671936
TASK-0262,Update Cultivate E-Business Bandwidth,Mei,To_Do,Medium,Internal Ops,6.0,1,Start_Delay,0,,2025-12-11,2025-12-17,37,0,0,1,0,2,6,5,1,4,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.567099567099567,231,0.2987012987012987
TASK-0263,Build Repurpose Synergistic Partnerships,Ahmed,In_Progress,Medium,Marketing Campaign,6.0,0,,0,Huge why station manager follow exist natural candidate system small.,2025-12-24,2025-12-30,40,69,1,1,0,2,6,0,2,2,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.537117903930131,229,0.39737991266375544
TASK-0264,Test Productize Scalable Paradigms,Anjali,To_Do,Medium,App Launch,5.0,0,,0,,2025-10-16,2025-10-21,34,0,0,1,0,2,5,1,0,4,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,7.154150197628459,253,0.32806324110671936
TASK-0265,Write Whiteboard Ubiquitous Web-Readiness,Omar,To_Do,High,App Launch,6.0,0,,0,Kid a when dark read car.,2025-10-19,2025-10-25,41,25,1,1,0,3,6,6,0,4,6.75,2.9161510605375054,128,6.0,0.3671875,7.154150197628459,253,0.32806324110671936
